LayerName,LayerType,BenchmarkName,RealTime(ms),Theoretical Flops
conv_1,Conv,CONV_FWD_47752228529190488734<CUDNN_CONVOLUTION_FWD_A...,1.156660,1625868288
conv_1,Conv,ADD_TENSOR8336917148695151559,0.031643,1625868288
relu_1,Relu,ACTIVATION_FWD7609905067163261305<CUDNN_ACTIVATION_RE...,0.199238,6718464
maxpool_1,Pooling,POOLING_FWD2052180749971331511<CUDNN_POOLING_MAX>,0.180600,4672512
conv2_2,Conv,CONV_FWD_214558692531348049837<CUDNN_CONVOLUTION_FWD_...,1.411674,3322675200
conv2_2,Conv,ADD_TENSOR4175533271733788445,0.333499,3322675200
relu_2,Relu,ACTIVATION_FWD17303219824124566397<CUDNN_ACTIVATION_R...,0.135708,4153344
maxpool_2,Pooling,POOLING_FWD3750214016186015543<CUDNN_POOLING_MAX_DETE...,0.117748,2654208
conv_3,Conv,CONV_FWD_111601073776080350041<CUDNN_CONVOLUTION_FWD_...,0.933120,2038431744
conv_3,Conv,ADD_TENSOR11267776868661313474,0.604604,2038431744
relu_3,Relu,ACTIVATION_FWD8148802891260449850<CUDNN_ACTIVATION_RE...,0.046186,1327104
conv4_2,Conv,CONV_FWD_49886453326998497676<CUDNN_CONVOLUTION_FWD_A...,0.690973,1528823808
conv4_2,Conv,ADD_TENSOR10454090399128707285,0.941736,1528823808
relu_4,Relu,ACTIVATION_FWD8148802891260449850<CUDNN_ACTIVATION_RE...,0.046186,1327104
conv5_2,Conv,CONV_FWD_37973182131291262668<CUDNN_CONVOLUTION_FWD_A...,0.472994,1019215872
conv5_2,Conv,ADD_TENSOR7072392568029957965,0.631267,1019215872
relu_5,Relu,ACTIVATION_FWD10070769017805674728<CUDNN_ACTIVATION_C...,0.025055,884736
maxpool_3,Pooling,POOLING_FWD11025512601544718857<CUDNN_POOLING_MAX_DET...,0.032010,663552
gemm_1,Gemm,GEMV_FWD832365197582049582,1.535209,75501568
relu_6,Relu,ACTIVATION_FWD11304941407100423307<CUDNN_ACTIVATION_C...,0.015543,12288
dropout_1,Dropout,DROPOUT_FWD5176650979312860249,0.019386,4096
dropout_1,Dropout,DROPOUT_FWD5176650979312860249,0.019386,4096
gemm_2,Gemm,GEMV_FWD12906334387647651466,0.671672,33558528
relu_7,Relu,ACTIVATION_FWD11304941407100423307<CUDNN_ACTIVATION_C...,0.015543,12288
dropout_2,Dropout,DROPOUT_FWD5176650979312860249,0.019386,4096
dropout_2,Dropout,DROPOUT_FWD5176650979312860249,0.019386,4096
gemm_3,Gemm,GEMV_FWD17209584415969407497,0.195580,8193000
softmax_1,Softmax,"SOFTMAX_FWD9955186565751125701<CUDNN_SOFTMAX_FAST, CU...",0.011998,3000
,,Total,10.513990,19209727904
